Date,Region,RA_NewCases,RA_NewDeaths,RA_retail_and_recreation,RA_grocery_and_pharmacy,RA_parks,RA_transit_stations,RA_workplaces,RA_residential,RA_combined
01/11/2020,National,3636.928571,102.2857143,-17.14285714,0,-5.928571429,-29.07142857,-25.71428571,8.857142857,-20.72142857
02/11/2020,National,3583,101.9285714,-16.78571429,0.357142857,-5.928571429,-28.57142857,-25.78571429,8.428571429,-20.40714286
03/11/2020,National,3538.071429,100.8571429,-16.5,0.642857143,-6.142857143,-28.28571429,-25.85714286,8.071428571,-20.19285714
04/11/2020,National,3473,100.1428571,-16.07142857,1.071428571,-6,-28,-25.92857143,7.857142857,-19.90714286
05/11/2020,National,3446.785714,99.21428571,-16,1,-6.357142857,-28.07142857,-26,7.785714286,-19.92142857
06/11/2020,National,3404.571429,97.5,-15.85714286,1.071428571,-6.285714286,-28,-26.07142857,7.714285714,-19.85
07/11/2020,National,3418.285714,95.35714286,-15.64285714,1,-6.214285714,-27.92857143,-26.21428571,7.714285714,-19.77857143
08/11/2020,National,3428.857143,93.92857143,-15.5,1,-6,-27.78571429,-26.35714286,7.714285714,-19.70714286
09/11/2020,National,3402.5,91.28571429,-15.42857143,1.071428571,-5.928571429,-27.71428571,-26.42857143,7.714285714,-19.66428571
10/11/2020,National,3421,89.21428571,-15.42857143,0.785714286,-6,-28,-26.5,7.785714286,-19.79285714
11/11/2020,National,3402.5,87.42857143,-15.71428571,0.214285714,-7.071428571,-28.71428571,-25.5,7.785714286,-19.97857143
12/11/2020,National,3445.928571,88,-16.07142857,-0.142857143,-9.714285714,-29.07142857,-23.14285714,7.5,-19.79285714
13/11/2020,National,3627.857143,89.64285714,-16.07142857,-0.142857143,-10.71428571,-28.78571429,-21.78571429,7.357142857,-19.43571429
14/11/2020,National,3779.928571,91.35714286,-15.57142857,0.357142857,-10.78571429,-28.64285714,-21.35714286,7.285714286,-19.05714286
15/11/2020,National,3880.642857,90.57142857,-15.5,0.214285714,-10.85714286,-29.14285714,-21.35714286,7.285714286,-19.19285714
16/11/2020,National,3946.142857,89.42857143,-15.57142857,0,-10.78571429,-29.42857143,-21.35714286,7.357142857,-19.32857143
17/11/2020,National,4005.714286,89.07142857,-15.71428571,-0.214285714,-10.64285714,-29.64285714,-21.35714286,7.428571429,-19.47142857
18/11/2020,National,4070.642857,88.85714286,-15.85714286,-0.357142857,-10.57142857,-29.71428571,-21.35714286,7.428571429,-19.56428571
19/11/2020,National,4123,89.42857143,-15.92857143,-0.428571429,-10.64285714,-29.64285714,-21.28571429,7.428571429,-19.56428571
20/11/2020,National,4195.428571,88.28571429,-16,-0.571428571,-10.85714286,-29.64285714,-21.21428571,7.5,-19.59285714
21/11/2020,National,4248,88.14285714,-16.14285714,-0.642857143,-11.21428571,-29.71428571,-21.21428571,7.5,-19.67857143
22/11/2020,National,4282.285714,90.71428571,-16.28571429,-0.857142857,-11.78571429,-29.85714286,-21.28571429,7.5,-19.81428571
23/11/2020,National,4395.785714,93.78571429,-16.5,-1.285714286,-12.35714286,-30,-21.28571429,7.5,-19.98571429
24/11/2020,National,4425.285714,96.42857143,-16.71428571,-1.571428571,-12.85714286,-30.21428571,-21.28571429,7.5,-20.16428571
25/11/2020,National,4551.285714,99.21428571,-16.85714286,-1.642857143,-13.21428571,-30.21428571,-21.28571429,7.5,-20.22857143
26/11/2020,National,4604.428571,101.3571429,-16.85714286,-1.5,-13.5,-30.07142857,-21.21428571,7.5,-20.15714286
27/11/2020,National,4631.857143,106,-16.92857143,-1.5,-13.78571429,-30.07142857,-21.21428571,7.428571429,-20.18571429
28/11/2020,National,4642.285714,107,-17,-1.428571429,-14.21428571,-30,-21.21428571,7.428571429,-20.18571429
29/11/2020,National,4796.642857,114.5714286,-17.14285714,-1.5,-14.85714286,-30,-21.14285714,7.5,-20.23571429
30/11/2020,National,4873.928571,117.7857143,-17,-1.142857143,-15.07142857,-29.92857143,-21.14285714,7.428571429,-20.12142857
01/12/2020,National,4965.714286,120.5714286,-16.78571429,-0.571428571,-15.28571429,-29.71428571,-21.14285714,7.357142857,-19.91428571
02/12/2020,National,5056.285714,121.1428571,-16.57142857,-0.071428571,-15.5,-29.57142857,-21.07142857,7.285714286,-19.72142857
03/12/2020,National,5311.357143,125.3571429,-16.28571429,0.357142857,-15.35714286,-29.5,-21,7.285714286,-19.52857143
04/12/2020,National,5383.571429,128.6428571,-16.14285714,0.642857143,-15.5,-29.42857143,-21,7.214285714,-19.42142857
05/12/2020,National,5457.071429,129.6428571,-16.14285714,0.785714286,-15.78571429,-29.28571429,-20.92857143,7.214285714,-19.35
06/12/2020,National,5580.571429,132.5714286,-16.07142857,0.928571429,-16.21428571,-29.28571429,-20.92857143,7.285714286,-19.30714286
07/12/2020,National,5674.285714,133.2142857,-15.85714286,1.428571429,-16.07142857,-29.14285714,-21,7.285714286,-19.14285714
08/12/2020,National,5752.857143,134.9285714,-15.42857143,2.071428571,-15.64285714,-28.85714286,-20.92857143,7.142857143,-18.80714286
09/12/2020,National,5790.285714,139,-15.28571429,2.071428571,-14.92857143,-29.28571429,-23.14285714,7.642857143,-19.32142857
10/12/2020,National,5870,141.7142857,-15.28571429,2.285714286,-14.64285714,-29.14285714,-23,7.714285714,-19.22857143
11/12/2020,National,5904.428571,142.1428571,-15.21428571,2.5,-14.42857143,-29,-22.85714286,8,-19.10714286
12/12/2020,National,5973.714286,143.3571429,-15.35714286,2.571428571,-14.42857143,-28.85714286,-22.71428571,8.214285714,-19.08571429
13/12/2020,National,5968.142857,143.1428571,-15.28571429,2.714285714,-14.14285714,-28.57142857,-22.42857143,8.428571429,-18.9
14/12/2020,National,6030.428571,143.6428571,-15.35714286,2.571428571,-13.78571429,-28.35714286,-22.28571429,8.714285714,-18.85
15/12/2020,National,6103.857143,145,-15.42857143,2.285714286,-13.42857143,-28.14285714,-22.21428571,9,-18.82857143
16/12/2020,National,6189,146.3571429,-15.5,2.071428571,-13.07142857,-27.85714286,-22.14285714,9.285714286,-18.77857143
17/12/2020,National,6116.5,145.3571429,-15.64285714,1.928571429,-12.85714286,-27.35714286,-22.07142857,9.5,-18.68571429
18/12/2020,National,6179.785714,145.3571429,-15.71428571,1.928571429,-12.5,-27,-21.92857143,9.714285714,-18.57857143
19/12/2020,National,6302.928571,147.8571429,-15.57142857,2.214285714,-11.92857143,-26.57142857,-21.71428571,9.857142857,-18.32142857
20/12/2020,National,6366.714286,152.8571429,-15.35714286,2.571428571,-10.92857143,-25.92857143,-21.28571429,9.928571429,-17.92142857
21/12/2020,National,6444.857143,158.4285714,-15,2.857142857,-9.857142857,-25.42857143,-21.21428571,10.14285714,-17.58571429
22/12/2020,National,6520.214286,161.2142857,-14.85714286,2.928571429,-9.071428571,-24.92857143,-21.28571429,10.42857143,-17.38571429
23/12/2020,National,6624.214286,159.7857143,-14.42857143,3.714285714,-8.5,-23.5,-19.14285714,10,-16.27857143
24/12/2020,National,6707.5,160.9285714,-13.92857143,4.214285714,-7,-22.85714286,-20.64285714,10.28571429,-16.13571429
25/12/2020,National,6775.285714,166.8571429,-13.92857143,4.071428571,-5.285714286,-23.21428571,-23.21428571,10.71428571,-16.77142857
26/12/2020,National,6800.428571,167.2142857,-13.92857143,4,-4.142857143,-23.5,-24.07142857,10.78571429,-17.03571429
27/12/2020,National,6824.642857,172.7142857,-13.92857143,4,-3.357142857,-23.42857143,-24.14285714,10.71428571,-17.02857143
28/12/2020,National,6850.714286,178.2857143,-13.71428571,4.285714286,-2.428571429,-23.35714286,-24.64285714,10.78571429,-16.99285714
29/12/2020,National,6978.071429,185.1428571,-13.71428571,4.285714286,-1.714285714,-23.42857143,-25.14285714,10.85714286,-17.11428571
30/12/2020,National,7069.285714,192.5714286,-13.57142857,4.642857143,-0.928571429,-23.21428571,-25.71428571,10.85714286,-17.07142857
31/12/2020,National,7120.714286,196.2857143,-13,6.071428571,1.142857143,-23.07142857,-27.35714286,10.92857143,-16.98571429
01/01/2021,National,7219.5,201.0714286,-13.64285714,5.357142857,3.357142857,-24.28571429,-30.57142857,11.5,-18.32142857
02/01/2021,National,7180.357143,206.8571429,-14,5.214285714,4.285714286,-24.78571429,-32,11.71428571,-18.91428571
03/01/2021,National,7172.857143,203.8571429,-14.42857143,4.857142857,4.285714286,-24.85714286,-32.28571429,11.78571429,-19.2
04/01/2021,National,7166.071429,201.8571429,-14.71428571,4.857142857,4,-25,-32.21428571,11.78571429,-19.34285714
05/01/2021,National,7244.5,203.7142857,-15.21428571,4.642857143,3.285714286,-25.42857143,-32.14285714,11.92857143,-19.67857143
06/01/2021,National,7340.214286,206.2857143,-15.71428571,4.071428571,2.428571429,-26.35714286,-32,12.14285714,-20.18571429
07/01/2021,National,7491.785714,209.3571429,-16.35714286,3.428571429,0.857142857,-27.28571429,-30.64285714,12.07142857,-20.51428571
08/01/2021,National,7731.642857,207.5714286,-16.5,3.5,-1,-27.28571429,-28.21428571,11.64285714,-20.07857143
09/01/2021,National,7967.785714,210.9285714,-16.71428571,3.214285714,-2.285714286,-27.64285714,-27.57142857,11.64285714,-20.17142857
10/01/2021,National,8190.071429,206.5714286,-16.85714286,3.214285714,-3.357142857,-28.14285714,-27.71428571,11.71428571,-20.40714286
11/01/2021,National,8392.785714,206.5,-17.28571429,2.642857143,-4.642857143,-28.78571429,-27.42857143,11.64285714,-20.77142857
12/01/2021,National,8545.928571,210.1428571,-17.78571429,2,-6,-29.5,-27.21428571,11.64285714,-21.20714286
13/01/2021,National,8779.928571,214.7857143,-18.57142857,0.785714286,-7.642857143,-30.64285714,-27.07142857,11.57142857,-21.95714286
14/01/2021,National,9028.714286,222,-19.85714286,-1.714285714,-10.71428571,-32.07142857,-26.14285714,11.42857143,-22.96428571
15/01/2021,National,9367.714286,225.3571429,-20.21428571,-2.428571429,-14.14285714,-32.28571429,-23.85714286,10.78571429,-22.78571429
16/01/2021,National,9869.214286,229.4285714,-21.07142857,-4,-16.71428571,-33.5,-23.57142857,10.64285714,-23.59285714
17/01/2021,National,10184.21429,232.3571429,-21.85714286,-5.214285714,-18.42857143,-35.07142857,-24.42857143,10.64285714,-24.67142857
18/01/2021,National,10350.85714,240.7857143,-22.92857143,-6.928571429,-20.21428571,-36.35714286,-25.21428571,10.71428571,-25.81428571
19/01/2021,National,10559.42857,248.6428571,-23.71428571,-8.285714286,-21.42857143,-37.5,-25.92857143,10.64285714,-26.75
20/01/2021,National,10824.71429,254.3571429,-24.64285714,-9.642857143,-22.64285714,-38.5,-26.64285714,10.57142857,-27.7
21/01/2021,National,10994.85714,263.0714286,-25.42857143,-11,-23.78571429,-39.42857143,-27.28571429,10.57142857,-28.55714286
22/01/2021,National,11210.21429,264.2857143,-26.21428571,-12.21428571,-24.78571429,-40.21428571,-27.92857143,10.57142857,-29.35714286
23/01/2021,National,11363.42857,265.5,-26.57142857,-12.85714286,-25.35714286,-40.78571429,-28.42857143,10.5,-29.83571429
24/01/2021,National,11516.85714,264.7142857,-27.42857143,-14.21428571,-26.5,-41.92857143,-29.14285714,10.64285714,-30.8
25/01/2021,National,11609.85714,270.6428571,-27.92857143,-14.92857143,-27.21428571,-42.35714286,-29.57142857,10.64285714,-31.28571429
26/01/2021,National,11827.5,273.0714286,-28.28571429,-15.5,-27.78571429,-42.64285714,-29.85714286,10.57142857,-31.62857143
27/01/2021,National,11875.35714,278.8571429,-28.5,-15.78571429,-28.28571429,-42.78571429,-30,10.71428571,-31.81428571
28/01/2021,National,12028.07143,291.7857143,-28.42857143,-15.57142857,-28.35714286,-42.64285714,-29.85714286,10.78571429,-31.69285714
29/01/2021,National,12098.35714,288.1428571,-28.21428571,-15.14285714,-28.35714286,-42.28571429,-29.5,10.85714286,-31.38571429
30/01/2021,National,12119.35714,282.9285714,-27.85714286,-14.35714286,-28.21428571,-41.78571429,-29,10.71428571,-30.91428571
31/01/2021,National,12170.35714,286.5,-27.28571429,-13.35714286,-28.07142857,-41.21428571,-28.42857143,10.5,-30.3
01/02/2021,National,12306.64286,285.3571429,-26.78571429,-12.35714286,-27.85714286,-40.78571429,-28.07142857,10.21428571,-29.8
02/02/2021,National,12307.64286,285.0714286,-26.28571429,-11.42857143,-27.71428571,-40.28571429,-27.78571429,9.928571429,-29.3
03/02/2021,National,12265.92857,279.5,-26.07142857,-11,-27.92857143,-39.92857143,-27.64285714,9.714285714,-29.03571429
04/02/2021,National,12246.71429,271.2857143,-25.85714286,-10.5,-28.07142857,-39.57142857,-27.57142857,9.428571429,-28.77857143
05/02/2021,National,12112.21429,267.7857143,-25.28571429,-9.571428571,-27.85714286,-39.07142857,-27.42857143,9.142857143,-28.27857143
06/02/2021,National,12109.71429,266.3571429,-25.21428571,-9.357142857,-28.14285714,-38.71428571,-27.64285714,9,-28.16428571
07/02/2021,National,12041.07143,265.7857143,-25.07142857,-9.071428571,-28.28571429,-38.35714286,-27.78571429,8.714285714,-28
08/02/2021,National,11915.92857,259.3571429,-24.92857143,-8.785714286,-28.5,-38.07142857,-27.85714286,8.5,-27.84285714
09/02/2021,National,11602.07143,250.5714286,-24.5,-8.071428571,-28.35714286,-37.64285714,-27.85714286,8.214285714,-27.47142857
10/02/2021,National,11375.5,236.5714286,-24.07142857,-7.428571429,-28.14285714,-37.21428571,-27.85714286,7.857142857,-27.10714286
11/02/2021,National,10999.78571,217.8571429,-23.5,-6.714285714,-27.64285714,-36.42857143,-27.85714286,7.5,-26.57142857
12/02/2021,National,10718.85714,224.1428571,-23.14285714,-6.428571429,-26.5,-36.5,-30.14285714,7.714285714,-26.87857143
13/02/2021,National,10313.57143,229.1428571,-22.92857143,-6.357142857,-25.78571429,-36.64285714,-30.71428571,7.642857143,-26.94285714
14/02/2021,National,9939.571429,227.5,-23.07142857,-6.642857143,-25.57142857,-36.57142857,-31.07142857,7.642857143,-27.07857143
15/02/2021,National,9615.857143,220.7142857,-22.92857143,-6.642857143,-25.28571429,-36.35714286,-31.07142857,7.571428571,-26.95714286
16/02/2021,National,9590.857143,215.3571429,-23,-6.857142857,-25.14285714,-36.35714286,-31.07142857,7.571428571,-27.00714286
17/02/2021,National,9426.785714,215.5714286,-22.71428571,-6.5,-24.85714286,-36.14285714,-30.92857143,7.5,-26.76428571
18/02/2021,National,9255.714286,212,-22.71428571,-6.5,-24.78571429,-36.07142857,-30.78571429,7.5,-26.71428571
19/02/2021,National,9174.642857,210.7142857,-22.85714286,-6.642857143,-24.85714286,-36.14285714,-30.64285714,7.5,-26.77857143
20/02/2021,National,8881.642857,208.7857143,-22.78571429,-6.357142857,-24.57142857,-36.21428571,-30.42857143,7.428571429,-26.7
21/02/2021,National,8629.714286,209.5,-22.28571429,-5.571428571,-23.78571429,-36,-30.07142857,7.285714286,-26.28571429
22/02/2021,National,8768.142857,209.1428571,-22.14285714,-5.357142857,-23.5,-36,-29.85714286,7.214285714,-26.16428571
23/02/2021,National,8844.928571,217,-22.28571429,-5.571428571,-23.57142857,-36.14285714,-29.64285714,7.214285714,-26.24285714
24/02/2021,National,8756.142857,220.5,-22.42857143,-5.785714286,-23.64285714,-36.35714286,-29.42857143,7.214285714,-26.34285714
25/02/2021,National,8760.285714,224.0714286,-22.64285714,-5.857142857,-24,-36.78571429,-29.21428571,7.285714286,-26.52142857
26/02/2021,National,8643.357143,223.5714286,-22.42857143,-5.285714286,-24.78571429,-36.28571429,-26.71428571,6.785714286,-25.72857143
27/02/2021,National,8455.071429,217.5,-22,-4.5,-24.85714286,-35.64285714,-26,6.642857143,-25.14285714
28/02/2021,National,8369,213.0714286,-21.35714286,-3.571428571,-24.35714286,-35.28571429,-25.5,6.5,-24.58571429
01/03/2021,National,8384.571429,211.2857143,-21,-2.857142857,-24.07142857,-35.14285714,-25.28571429,6.357142857,-24.28571429
02/03/2021,National,8076.214286,208.7142857,-20.64285714,-2.285714286,-24,-34.85714286,-25.07142857,6.285714286,-23.95714286
03/03/2021,National,7870.571429,209.5,-20.28571429,-1.642857143,-23.64285714,-34.64285714,-24.92857143,6.214285714,-23.65714286
04/03/2021,National,7743.785714,209.1428571,-19.78571429,-0.928571429,-23.21428571,-34.28571429,-24.78571429,6.071428571,-23.25
05/03/2021,National,7483.571429,205.2857143,-19.35714286,-0.428571429,-22.78571429,-33.92857143,-24.64285714,5.928571429,-22.89285714
06/03/2021,National,7320.214286,202.7142857,-18.85714286,0.142857143,-22.35714286,-33.28571429,-24.42857143,5.785714286,-22.4
07/03/2021,National,7214.928571,198.3571429,-18.64285714,0.428571429,-22.14285714,-32.78571429,-24.42857143,5.785714286,-22.13571429
08/03/2021,National,6980.214286,204,-18.42857143,0.785714286,-22,-32.5,-24.28571429,5.714285714,-21.9
09/03/2021,National,6738.357143,195.9285714,-18,1.357142857,-21.64285714,-32.14285714,-24.21428571,5.642857143,-21.55
10/03/2021,National,6602.642857,191.2857143,-17.42857143,2.214285714,-20.92857143,-31.35714286,-24.14285714,5.5,-20.98571429
11/03/2021,National,6363.428571,180.7857143,-16.92857143,2.571428571,-19.14285714,-31.21428571,-26.42857143,5.857142857,-21.16428571
12/03/2021,National,6233.428571,174.5,-16.85714286,2.571428571,-18.71428571,-31.21428571,-26.57142857,5.857142857,-21.16428571
13/03/2021,National,6119.071429,167.7142857,-16.78571429,2.5,-18.07142857,-31.14285714,-26.71428571,5.857142857,-21.15
14/03/2021,National,6058.642857,161.4285714,-17,2.071428571,-17.78571429,-31,-27.14285714,5.928571429,-21.32142857
15/03/2021,National,5980.714286,160.5714286,-17,1.928571429,-17.42857143,-30.78571429,-27.14285714,5.928571429,-21.27142857
16/03/2021,National,5959.428571,159.6428571,-17,1.785714286,-17.21428571,-30.71428571,-27.07142857,5.928571429,-21.25
17/03/2021,National,5960.642857,156.7142857,-17,1.571428571,-17,-30.64285714,-26.85714286,5.928571429,-21.20714286
18/03/2021,National,5911.071429,160.3571429,-17,1.5,-16.92857143,-30.57142857,-26.64285714,5.928571429,-21.15
19/03/2021,National,5861.642857,165.2142857,-17,1.5,-16.71428571,-30.42857143,-26.5,5.928571429,-21.07857143
20/03/2021,National,5853.714286,163.7857143,-16.85714286,1.642857143,-16.28571429,-30.42857143,-26.28571429,5.928571429,-20.96428571
21/03/2021,National,5751.571429,163.1428571,-16.64285714,1.785714286,-15.71428571,-30.35714286,-26.07142857,5.857142857,-20.8
22/03/2021,National,5669.428571,154.5714286,-16.57142857,1.857142857,-15.42857143,-30.28571429,-25.92857143,5.857142857,-20.71428571
23/03/2021,National,5591.428571,150.5714286,-16.64285714,1.785714286,-15.35714286,-30.28571429,-25.78571429,5.857142857,-20.72142857
24/03/2021,National,5562.428571,146.5,-16.78571429,1.5,-15.5,-30.64285714,-25.64285714,5.928571429,-20.88571429
25/03/2021,National,5631.214286,145.1428571,-17,1.428571429,-16.92857143,-30.42857143,-23.14285714,5.5,-20.41428571
26/03/2021,National,5529.071429,138.3571429,-16.71428571,1.785714286,-16.78571429,-30.07142857,-22.78571429,5.428571429,-20.08571429
27/03/2021,National,5518.642857,145.3571429,-16.71428571,1.785714286,-17.07142857,-29.92857143,-22.5,5.428571429,-19.98571429
